rideshare_company,pickup_zone,dropoff_zone,trip_length_miles,trip_time_seconds,base_passenger_fare_dollars,tolls_dollars,black_car_fund_dollars,sales_tax_dollars,congestion_surcharge_dollars,airport_fee_dollars,tip_dollars,driver_pay_dollars,driver_total_pay_dollars,good_fare,request_month,request_date,request_hour,request_minute,request_day_of_week,time_of_day,pickup_borough,dropoff_borough,tip_or_no_tip
Lyft,Greenpoint,Prospect-Lefferts Gardens,5.64,1421,28.48,0,0.78,2.53,0,0,0,20.95,20.95,FALSE,Sep,24,0,21,Sun,night,Brooklyn,Brooklyn,FALSE
Uber,Bushwick South,Williamsburg (North Side),1.25,619,11.56,0,0.32,1.03,0,0,0,10.89,10.89,FALSE,Sep,24,1,14,Sun,night,Brooklyn,Brooklyn,FALSE
Uber,West Village,Brooklyn Heights,3.69,909,31.49,0,0.87,2.79,2.75,0,0,19.58,19.58,FALSE,Sep,24,1,22,Sun,night,Manhattan,Manhattan,FALSE
Uber,Lower East Side,Battery Park City,2.6,883,33.13,0,0.91,2.94,2.75,0,0,24.05,24.05,FALSE,Sep,24,3,16,Sun,night,Manhattan,Manhattan,FALSE
Uber,North Corona,Woodhaven,8.25,1107,28.18,0,0.77,2.5,0,0,0,23.31,23.31,FALSE,Sep,24,4,24,Sun,night,Queens,Queens,FALSE
Lyft,Kips Bay,Queensbridge/Ravenswood,4.054,742,14.45,0.11,0.4,1.29,2.75,0,0,12.4,12.4,FALSE,Sep,24,5,48,Sun,night,Manhattan,Manhattan,FALSE
Lyft,Pelham Parkway,Bedford Park,3.13,554,13.2,0,0.36,1.17,0,0,0,9.4,9.4,FALSE,Sep,24,9,29,Sun,morning,Bronx,Bronx,FALSE
Uber,Clinton West,Upper East Side South,3.29,1170,21.72,0,0.6,1.93,0.75,0,3.75,16.82,20.57,FALSE,Sep,24,9,44,Sun,morning,Manhattan,Manhattan,TRUE
Uber,East Harlem South,East Village,5.38,722,18.1,0,0.5,1.61,2.75,0,0,16.59,16.59,FALSE,Sep,24,10,38,Sun,morning,Manhattan,Manhattan,FALSE
Uber,Sunnyside,Yorkville West,4.82,1345,15.93,0,0.44,1.41,2.75,0,0,18.97,18.97,FALSE,Sep,24,10,39,Sun,morning,Queens,Queens,FALSE
Uber,East Elmhurst,Jackson Heights,2.31,788,15.21,0,0.42,1.35,0,0,0,10.69,10.69,FALSE,Sep,24,10,43,Sun,morning,Queens,Queens,FALSE
Lyft,Financial District North,Little Italy/NoLiTa,2.05,892,15.41,0,0.39,1.26,2.75,0,0,11.18,11.18,FALSE,Sep,24,11,23,Sun,morning,Manhattan,Manhattan,FALSE
Uber,Erasmus,LaGuardia Airport,12.74,2797,51.23,0,1.48,4.77,0,2.5,0,48.95,48.95,FALSE,Sep,24,12,17,Sun,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,West Chelsea/Hudson Yards,Clinton West,0.821,623,10.81,0,0.3,0.96,2.75,0,0,7,7,FALSE,Sep,24,12,45,Sun,afternoon,Manhattan,Manhattan,FALSE
Uber,Stuy Town/Peter Cooper Village,Downtown Brooklyn/MetroTech,4.71,1132,31.49,0,0.87,2.79,2.75,0,0,25.64,25.64,FALSE,Sep,24,13,51,Sun,afternoon,Manhattan,Manhattan,FALSE
Lyft,Soundview/Castle Hill,Central Harlem North,5.295,1776,24.52,0.32,0.68,2.2,0,0,0,23.86,23.86,FALSE,Sep,24,14,5,Sun,afternoon,Bronx,Bronx,FALSE
Uber,Midtown Center,Midtown North,0.59,243,12.91,0,0.36,1.15,2.75,0,3,11.82,14.82,FALSE,Sep,24,14,6,Sun,afternoon,Manhattan,Manhattan,TRUE
Lyft,Flatlands,Flatlands,1.089,457,7.34,0,0.2,0.65,0,0,0,5.78,5.78,FALSE,Sep,24,14,32,Sun,afternoon,Brooklyn,Brooklyn,FALSE
Uber,West Concourse,Morrisania/Melrose,1.35,552,10.71,0,0.29,0.95,0,0,0,9.74,9.74,FALSE,Sep,24,14,40,Sun,afternoon,Bronx,Bronx,FALSE
Uber,Midtown Center,Flatiron,2.59,1211,21.67,0,0.6,1.92,2.75,0,5.38,14.78,20.16,FALSE,Sep,24,15,6,Sun,afternoon,Manhattan,Manhattan,TRUE
Lyft,Greenpoint,Times Sq/Theatre District,4.275,1697,32.57,4.21,1.01,3.26,2.75,0,0,21.76,21.76,FALSE,Sep,24,15,48,Sun,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,Soundview/Castle Hill,Mott Haven/Port Morris,3.611,772,15.09,0,0.42,1.34,0,0,0,12.1,12.1,FALSE,Sep,24,16,29,Sun,afternoon,Bronx,Bronx,FALSE
Lyft,Ridgewood,Clinton Hill,3.772,1376,24.79,0,0.68,2.2,0,0,0,18.05,18.05,FALSE,Sep,24,16,52,Sun,afternoon,Queens,Queens,FALSE
Lyft,Boerum Hill,Midtown North,9.193,2247,39.63,0,1.09,3.52,2.75,0,0,33.48,33.48,FALSE,Sep,24,17,7,Sun,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,East Tremont,Morrisania/Melrose,2.549,666,15.04,0,0.41,1.34,0,0,0,9.7,9.7,FALSE,Sep,24,17,12,Sun,afternoon,Bronx,Bronx,FALSE
Uber,East Village,Gramercy,0.74,452,12.91,0,0.36,1.15,2.75,0,1,8.81,9.81,FALSE,Sep,24,17,19,Sun,afternoon,Manhattan,Manhattan,TRUE
Uber,Upper East Side North,Lincoln Square East,1.29,428,22.18,0,0.61,1.97,2.75,0,0,12.36,12.36,FALSE,Sep,24,17,23,Sun,afternoon,Manhattan,Manhattan,FALSE
Uber,East Flatbush/Farragut,Bensonhurst East,3.52,1191,19.99,0,0.55,1.77,0,0,0,15.82,15.82,FALSE,Sep,24,17,28,Sun,afternoon,Brooklyn,Brooklyn,FALSE
Uber,West Farms/Bronx River,West Concourse,5.24,689,10.54,0,0.29,0.94,0,0,0,13.4,13.4,FALSE,Sep,24,17,38,Sun,afternoon,Bronx,Bronx,FALSE
Uber,Clinton Hill,DUMBO/Vinegar Hill,3.28,1276,19.15,0,0.53,1.7,0,0,0,16.44,16.44,FALSE,Sep,24,17,53,Sun,afternoon,Brooklyn,Brooklyn,FALSE
Uber,LaGuardia Airport,Outside of NYC,16.23,1793,73.62,0,2.09,6.76,0,2.5,12.74,56.1,68.84,TRUE,Sep,24,19,7,Sun,evening,Queens,Queens,TRUE
Uber,East Harlem North,Pelham Parkway,10.05,1373,29.56,0,0.81,2.62,0,0,0,27.66,27.66,FALSE,Sep,24,20,56,Sun,evening,Manhattan,Manhattan,FALSE
Lyft,Alphabet City,Central Harlem,6.833,1443,29.12,0,0.74,2.38,2.75,0,0,22.73,22.73,FALSE,Sep,24,21,1,Sun,evening,Manhattan,Manhattan,FALSE
Uber,Sunset Park East,Dyker Heights,2.79,1042,12.74,0,0.35,1.13,0,0,0,13.47,13.47,FALSE,Sep,24,21,14,Sun,evening,Brooklyn,Brooklyn,FALSE
Uber,Fordham South,Morrisania/Melrose,3.15,1214,16.94,0,0.47,1.5,0,0,0,17.8,17.8,FALSE,Sep,24,21,20,Sun,evening,Bronx,Bronx,FALSE
Uber,East Flatbush/Farragut,Prospect Heights,3.01,739,14.22,0,0.39,1.26,0,0,0,11.91,11.91,FALSE,Sep,24,21,38,Sun,evening,Brooklyn,Brooklyn,FALSE
Lyft,Crown Heights North,Flatbush/Ditmas Park,2.581,868,16.47,0,0.12,0.4,0,0,0,11.65,11.65,FALSE,Sep,24,22,17,Sun,night,Brooklyn,Brooklyn,FALSE
Lyft,East Williamsburg,Lincoln Square East,7.602,2243,38.59,0,1.06,3.43,2.75,0,0,31.34,31.34,FALSE,Sep,24,23,26,Sun,night,Brooklyn,Brooklyn,FALSE
Uber,Crown Heights North,Crown Heights North,0.84,341,6.39,0,0.18,0.57,0,0,0,6.28,6.28,FALSE,Sep,25,1,39,Mon,night,Brooklyn,Brooklyn,FALSE
Lyft,Soundview/Bruckner,Lenox Hill East,8.895,1372,41.31,2.27,1.2,3.87,2.75,0,0,24.78,24.78,FALSE,Sep,25,4,31,Mon,night,Bronx,Bronx,FALSE
Uber,SoHo,Midtown North,3.33,1863,45.01,0,1.24,3.99,2.75,0,10.59,31.76,42.35,FALSE,Sep,25,9,14,Mon,morning,Manhattan,Manhattan,TRUE
Lyft,Central Harlem North,East Harlem South,3.54,710,11.51,0,0.32,1.02,0,0,0,11.41,11.41,FALSE,Sep,25,10,21,Mon,morning,Manhattan,Manhattan,FALSE
Uber,Marine Park/Mill Basin,Marine Park/Floyd Bennett Field,1.72,483,10.66,0,0.29,0.95,0,0,3,6.8,9.8,FALSE,Sep,25,11,17,Mon,morning,Brooklyn,Brooklyn,TRUE
Uber,Coney Island,Madison,2.43,626,15.18,0,0.42,1.35,0,0,0,9.07,9.07,FALSE,Sep,25,13,21,Mon,afternoon,Brooklyn,Brooklyn,FALSE
Uber,TriBeCa/Civic Center,TriBeCa/Civic Center,1.29,787,22.41,0,0.62,1.99,2.75,0,0,16.14,16.14,FALSE,Sep,25,14,41,Mon,afternoon,Manhattan,Manhattan,FALSE
Uber,Brighton Beach,Homecrest,2.12,872,18.64,0,0.51,1.65,0,0,0,10.98,10.98,FALSE,Sep,25,14,47,Mon,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Prospect-Lefferts Gardens,Crown Heights North,1.92,660,10.98,0,0.3,0.97,0,0,0,8.79,8.79,FALSE,Sep,25,15,24,Mon,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Bushwick North,Bushwick South,0.83,302,8.2,0,0.23,0.73,0,0,0,5.39,5.39,FALSE,Sep,25,17,59,Mon,afternoon,Brooklyn,Brooklyn,FALSE
Uber,JFK Airport,Belmont,20.05,2814,79.85,6.94,2.46,7.92,0,2.5,9.96,56.91,66.87,TRUE,Sep,25,18,0,Mon,evening,Queens,Queens,TRUE
Lyft,East New York,Canarsie,2.663,842,12.92,0,0.36,1.15,0,0,0,11.52,11.52,FALSE,Sep,25,18,20,Mon,evening,Brooklyn,Brooklyn,FALSE
Uber,Financial District South,Two Bridges/Seward Park,1.89,661,12.53,0,0.34,1.11,0.75,0,0,7.34,7.34,FALSE,Sep,25,18,39,Mon,evening,Manhattan,Manhattan,FALSE
Uber,East Chelsea,LaGuardia Airport,10.64,1713,68.74,6.94,2.15,6.94,2.75,2.5,13.5,45.23,58.73,FALSE,Sep,25,19,5,Mon,evening,Manhattan,Manhattan,TRUE
Uber,Midtown North,West Village,2.74,991,38.82,0,1.07,3.45,2.75,0,0,21.44,21.44,FALSE,Sep,25,19,11,Mon,evening,Manhattan,Manhattan,FALSE
Uber,LaGuardia Airport,Greenpoint,7.01,1196,29.98,0,0.89,2.88,0,2.5,5,23.2,28.2,FALSE,Sep,25,19,21,Mon,evening,Queens,Queens,TRUE
Uber,Bedford,Prospect-Lefferts Gardens,3.29,1226,16.9,0,0.46,1.5,0,0,0,15.84,15.84,FALSE,Sep,25,19,48,Mon,evening,Brooklyn,Brooklyn,FALSE
Uber,Midtown Center,East Chelsea,1.56,623,14.16,0,0.39,1.26,2.75,0,3,8.93,11.93,FALSE,Sep,25,19,59,Mon,evening,Manhattan,Manhattan,TRUE
Uber,Greenpoint,Crown Heights North,8.04,3280,55.2,0,1.52,4.9,0,0,0,41.39,41.39,FALSE,Sep,25,20,20,Mon,evening,Brooklyn,Brooklyn,FALSE
Uber,Spuyten Duyvil/Kingsbridge,Central Harlem North,5.4,610,17.89,0,0.49,1.59,0,0,0,13.02,13.02,FALSE,Sep,25,21,18,Mon,evening,Bronx,Bronx,FALSE
Uber,Rego Park,Kew Gardens Hills,3.46,707,12.73,0,0.35,1.13,0,0,0,11.19,11.19,FALSE,Sep,25,21,23,Mon,evening,Queens,Queens,FALSE
Lyft,Saint George/New Brighton,Saint George/New Brighton,2.402,1210,20.13,0,0.55,1.79,0,0,0,14.67,14.67,FALSE,Sep,25,21,39,Mon,evening,Staten Island,Staten Island,FALSE
Uber,University Heights/Morris Heights,Westchester Village/Unionport,4.92,904,16.22,0,0.45,1.44,0,0,0,14.96,14.96,FALSE,Sep,25,22,3,Mon,night,Bronx,Bronx,FALSE
Uber,Upper West Side South,Astoria,5.91,1571,23.45,0,0.64,2.08,2.75,0,0,22.54,22.54,FALSE,Sep,25,23,20,Mon,night,Manhattan,Manhattan,FALSE
Uber,JFK Airport,Erasmus,12.23,1974,28.27,0,0.85,2.73,0,2.5,0,34.81,34.81,FALSE,Sep,26,1,25,Tue,night,Queens,Queens,FALSE
Uber,Cobble Hill,LaGuardia Airport,11.85,1065,53.12,0,1.53,4.94,0,2.5,12.41,29.33,41.74,FALSE,Sep,26,4,38,Tue,night,Brooklyn,Brooklyn,TRUE
Uber,UN/Turtle Bay South,Kips Bay,0.54,187,5.39,0,0.15,0.48,2.75,0,0,5.4,5.4,FALSE,Sep,26,6,55,Tue,morning,Manhattan,Manhattan,FALSE
Uber,Norwood,Norwood,0.84,469,9.67,0,0.27,0.86,0,0,0,7.51,7.51,FALSE,Sep,26,9,21,Tue,morning,Bronx,Bronx,FALSE
Uber,Bensonhurst East,Sunset Park West,5.46,1445,25.94,0,0.71,2.3,0,0,0,20.75,20.75,FALSE,Sep,26,9,22,Tue,morning,Brooklyn,Brooklyn,FALSE
Uber,East Flatbush/Remsen Village,Brownsville,1.01,402,8.93,0,0.25,0.79,0,0,0,5.4,5.4,FALSE,Sep,26,9,48,Tue,morning,Brooklyn,Brooklyn,FALSE
Uber,Murray Hill,Midtown Center,1.34,2556,34.39,0,0.95,3.05,2.75,0,0,27.51,27.51,FALSE,Sep,26,9,55,Tue,morning,Manhattan,Manhattan,FALSE
Lyft,Greenwich Village South,Battery Park City,1.946,757,11.86,0,0.33,1.05,2.75,0,2,9.76,11.76,FALSE,Sep,26,10,57,Tue,morning,Manhattan,Manhattan,TRUE
Uber,Astoria,Astoria,0.34,93,7.45,0,0.2,0.66,0,0,0,5.39,5.39,FALSE,Sep,26,12,14,Tue,afternoon,Queens,Queens,FALSE
Uber,Borough Park,Sunset Park East,1.04,502,8.12,0,0.22,0.72,0,0,0,6.09,6.09,FALSE,Sep,26,12,23,Tue,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Kips Bay,Park Slope,9.25,2970,42.3,0,1.16,3.75,2.75,0,0,40.07,40.07,FALSE,Sep,26,14,2,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,Stuy Town/Peter Cooper Village,Greenwich Village North,1.04,484,7.58,0,0.21,0.67,0.75,0,0,5.96,5.96,FALSE,Sep,26,14,9,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,LaGuardia Airport,Midtown South,9.16,2424,28.88,6.94,1.05,3.4,2.75,2.5,5,34.83,39.83,FALSE,Sep,26,14,37,Tue,afternoon,Queens,Queens,TRUE
Lyft,Williamsburg (South Side),Greenpoint,0.98,556,9.64,0,0.27,0.86,0,0,0,6.57,6.57,FALSE,Sep,26,14,50,Tue,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,Jackson Heights,Jackson Heights,0.674,460,7.03,0,0.19,0.62,0,0,0,5.48,5.48,FALSE,Sep,26,15,47,Tue,afternoon,Queens,Queens,FALSE
Uber,Ocean Hill,Park Slope,3.98,1909,24.07,0,0.66,2.14,0,0,0,24.53,24.53,FALSE,Sep,26,15,51,Tue,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Gramercy,East Village,0.81,483,36.31,0,1,3.22,2.75,0,0,18.8,18.8,FALSE,Sep,26,16,14,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,Lenox Hill East,Gramercy,3.23,1370,24.38,0,0.67,2.16,2.75,0,0,18.9,18.9,FALSE,Sep,26,17,1,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,West Chelsea/Hudson Yards,Battery Park City,2.24,1305,24.89,0,0.68,2.21,2.75,0,3.05,16.64,19.69,FALSE,Sep,26,17,15,Tue,afternoon,Manhattan,Manhattan,TRUE
Uber,Clinton Hill,Fort Greene,1.23,524,15.19,0,0.42,1.35,0,0,0,6.71,6.71,FALSE,Sep,26,17,28,Tue,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,Chinatown,West Village,2.139,1171,20.52,0,0.56,1.82,2.75,0,0,13.94,13.94,FALSE,Sep,26,17,38,Tue,afternoon,Manhattan,Manhattan,FALSE
Uber,Financial District North,Hamilton Heights,12.65,2139,42.31,0,1.16,3.76,2.75,0,0,36.73,36.73,FALSE,Sep,26,18,40,Tue,evening,Manhattan,Manhattan,FALSE
Uber,Upper East Side South,Fordham South,9.07,2360,36.92,0,1.02,3.28,2.75,0,0,34.24,34.24,FALSE,Sep,26,18,46,Tue,evening,Manhattan,Manhattan,FALSE
Uber,LaGuardia Airport,JFK Airport,11.37,1991,52.45,0,1.58,5.1,0,5,0,33.7,33.7,FALSE,Sep,26,19,30,Tue,evening,Queens,Queens,FALSE
Uber,Battery Park City,Kips Bay,6.07,985,27.96,0,0.77,2.48,2.75,0,0,19.52,19.52,FALSE,Sep,26,20,34,Tue,evening,Manhattan,Manhattan,FALSE
Lyft,East Williamsburg,Stuyvesant Heights,1.661,634,10.71,0,0.29,0.95,0,0,2,8.21,10.21,FALSE,Sep,26,20,46,Tue,evening,Brooklyn,Brooklyn,TRUE
Uber,Stuyvesant Heights,Erasmus,3.59,1065,16.12,0,0.44,1.43,0,0,0,14.85,14.85,FALSE,Sep,26,21,34,Tue,evening,Brooklyn,Brooklyn,FALSE
Uber,Red Hook,Upper West Side South,10.21,2178,72.97,6.94,2.2,7.09,2.75,0,12.63,49.38,62.01,FALSE,Sep,26,22,1,Tue,night,Brooklyn,Brooklyn,TRUE
Uber,LaGuardia Airport,Washington Heights South,9.54,1316,32.43,6.94,1.15,3.72,0,2.5,8.78,24.91,33.69,FALSE,Sep,26,22,24,Tue,night,Queens,Queens,TRUE
Lyft,Lenox Hill West,Jackson Heights,4.948,1216,21.02,0.69,0.6,1.93,2.75,0,0,18.08,18.08,FALSE,Sep,26,22,30,Tue,night,Manhattan,Manhattan,FALSE
Uber,Woodside,Maspeth,1.78,458,11.62,0,0.32,1.03,0,0,0,6.64,6.64,FALSE,Sep,26,23,10,Tue,night,Queens,Queens,FALSE
Uber,UN/Turtle Bay South,Stuy Town/Peter Cooper Village,2.07,448,13.65,0,0.38,1.21,2.75,0,3,7.19,10.19,FALSE,Sep,26,23,18,Tue,night,Manhattan,Manhattan,TRUE
Uber,Yorkville East,Woodlawn/Wakefield,12.53,1419,21.82,0,0.6,1.94,2.75,0,2.71,30.15,32.86,FALSE,Sep,26,23,49,Tue,night,Manhattan,Manhattan,TRUE
Lyft,Dyker Heights,Bensonhurst East,1.849,414,9.09,0,0.25,0.81,0,0,0,6.37,6.37,FALSE,Sep,27,0,48,Wed,night,Brooklyn,Brooklyn,FALSE
Uber,Long Island City/Hunters Point,JFK Airport,15.22,2330,36.4,0,1.07,3.45,0,2.5,0,41.9,41.9,FALSE,Sep,27,5,6,Wed,night,Queens,Queens,FALSE
Uber,TriBeCa/Civic Center,Newark Airport,13,1292,51.16,21,2.05,0,0,2.5,11.5,33.33,44.83,FALSE,Sep,27,6,25,Wed,morning,Manhattan,Manhattan,TRUE
Uber,Washington Heights South,Co-Op City,10.92,1504,29.48,0,0.81,2.62,0,0,0,30.03,30.03,FALSE,Sep,27,6,32,Wed,morning,Manhattan,Manhattan,FALSE
Lyft,Jamaica,JFK Airport,4.615,801,18.77,0,0.58,1.89,0,2.5,0,13.7,13.7,FALSE,Sep,27,7,10,Wed,morning,Queens,Queens,FALSE
Uber,Hollis,Jamaica,1.88,395,11.62,0,0.32,1.03,0,0,0,6.18,6.18,FALSE,Sep,27,7,15,Wed,morning,Queens,Queens,FALSE
Uber,Briarwood/Jamaica Hills,Steinway,7.39,1375,28.58,0,0.79,2.54,0,0,3.19,22.64,25.83,FALSE,Sep,27,7,27,Wed,morning,Queens,Queens,TRUE
Lyft,DUMBO/Vinegar Hill,West Village,2.838,807,16.99,0,0.47,1.51,2.75,0,3.91,11.41,15.32,FALSE,Sep,27,7,47,Wed,morning,Brooklyn,Brooklyn,TRUE
Uber,East Harlem North,Central Harlem,0.98,417,9.79,0,0.27,0.87,0,0,0,7.07,7.07,FALSE,Sep,27,8,4,Wed,morning,Manhattan,Manhattan,FALSE
Lyft,Norwood,Van Cortlandt Village,0.853,418,8.69,0,0.24,0.77,0,0,0,5.47,5.47,FALSE,Sep,27,8,51,Wed,morning,Bronx,Bronx,FALSE
Uber,Whitestone,Bay Terrace/Fort Totten,2.21,495,12.52,0,0.34,1.11,0,0,5,7.55,12.55,FALSE,Sep,27,10,22,Wed,morning,Queens,Queens,TRUE
Uber,Van Cortlandt Village,Kingsbridge Heights,1.22,733,10.69,0,0.29,0.95,0,0,0,8.49,8.49,FALSE,Sep,27,11,10,Wed,morning,Bronx,Bronx,FALSE
Uber,East Flatbush/Remsen Village,Prospect-Lefferts Gardens,1.88,1164,14.75,0,0.41,1.31,0,0,0,13.41,13.41,FALSE,Sep,27,12,39,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,East Williamsburg,TriBeCa/Civic Center,3.63,1989,30.78,0,0.85,2.73,2.75,0,0,23.48,23.48,FALSE,Sep,27,13,23,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Midtown East,Midtown North,0.89,1371,18.1,0,0.5,1.61,2.75,0,0,14.11,14.11,FALSE,Sep,27,13,53,Wed,afternoon,Manhattan,Manhattan,FALSE
Lyft,East Flatbush/Remsen Village,East New York,1.873,747,14.97,0,0.41,1.33,0,0,0,9.57,9.57,FALSE,Sep,27,14,15,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Lyft,Williamsbridge/Olinville,Fordham South,4.559,1659,29.71,0,0.82,2.64,0,0,0,21.77,21.77,FALSE,Sep,27,15,44,Wed,afternoon,Bronx,Bronx,FALSE
Uber,East Chelsea,Newark Airport,16.13,3316,65.93,21,2.46,0,0,2.5,0,56.12,56.12,TRUE,Sep,27,16,1,Wed,afternoon,Manhattan,Manhattan,FALSE
Uber,Battery Park City,Financial District South,1.73,330,10.88,0,0.3,0.97,2.75,0,0,5.39,5.39,FALSE,Sep,27,16,4,Wed,afternoon,Manhattan,Manhattan,FALSE
Uber,Canarsie,Canarsie,1.5,814,13.55,0,0.37,1.2,0,0,0,9.67,9.67,FALSE,Sep,27,16,25,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,East Williamsburg,Ridgewood,3.35,1498,19.69,0,0.54,1.75,0,0,0,18.63,18.63,FALSE,Sep,27,16,32,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Bushwick South,Prospect-Lefferts Gardens,4.62,2462,31.28,0,0.86,2.78,0,0,0,29.21,29.21,FALSE,Sep,27,16,54,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Bushwick South,Bedford,1.53,1229,15.97,0,0.44,1.42,0,0,0,13.66,13.66,FALSE,Sep,27,17,12,Wed,afternoon,Brooklyn,Brooklyn,FALSE
Uber,Lenox Hill East,Downtown Brooklyn/MetroTech,7.39,2648,37.78,0,1.04,3.35,2.75,0,0,34.6,34.6,FALSE,Sep,27,17,32,Wed,afternoon,Manhattan,Manhattan,FALSE
Uber,Downtown Brooklyn/MetroTech,Fort Greene,1,520,9.82,0,0.27,0.87,0,0,0,8.76,8.76,FALSE,Sep,27,19,0,Wed,evening,Brooklyn,Brooklyn,FALSE
Uber,Allerton/Pelham Gardens,Williamsbridge/Olinville,0.73,235,8.91,0,0.25,0.79,0,0,0,5.48,5.48,FALSE,Sep,27,19,5,Wed,evening,Bronx,Bronx,FALSE
Uber,East Chelsea,East Harlem North,7.06,1955,38.73,0,1.07,3.44,2.75,0,4.59,27.66,32.25,FALSE,Sep,27,20,11,Wed,evening,Manhattan,Manhattan,TRUE
Uber,Whitestone,Flushing,1.85,437,11.62,0,0.32,1.03,0,0,3,6.77,9.77,FALSE,Sep,27,20,36,Wed,evening,Queens,Queens,TRUE
Uber,Midtown Center,Union Sq,1.91,1109,35.76,0,0.98,3.17,2.75,0,0,30.79,30.79,FALSE,Sep,27,21,5,Wed,evening,Manhattan,Manhattan,FALSE
Uber,Williamsbridge/Olinville,Woodlawn/Wakefield,1.39,557,9.86,0,0.27,0.88,0,0,0,7.08,7.08,FALSE,Sep,27,21,9,Wed,evening,Bronx,Bronx,FALSE
Uber,University Heights/Morris Heights,Mott Haven/Port Morris,4.78,863,14.72,0,0.4,1.31,0,0,0,14.51,14.51,FALSE,Sep,27,22,11,Wed,night,Bronx,Bronx,FALSE
Lyft,Sunnyside,Long Island City/Queens Plaza,1.3,393,8.64,0,0.24,0.77,0,0,0,5.47,5.47,FALSE,Sep,27,22,16,Wed,night,Queens,Queens,FALSE
Uber,Prospect-Lefferts Gardens,Park Slope,2.28,711,13.39,0,0.37,1.19,0,0,1,9.68,10.68,FALSE,Sep,27,23,51,Wed,night,Brooklyn,Brooklyn,TRUE
Uber,Greenwich Village South,Penn Station/Madison Sq West,2.13,625,17.19,0,0.47,1.53,2.75,0,2.19,8.77,10.96,FALSE,Sep,27,23,58,Wed,night,Manhattan,Manhattan,TRUE
Lyft,Lenox Hill West,Van Cortlandt Village,9.225,1554,32.93,0.47,0.92,2.97,2.75,0,0,26.94,26.94,FALSE,Sep,28,0,18,Thu,night,Manhattan,Manhattan,FALSE
Uber,Gramercy,East Chelsea,1.51,448,10.93,0,0.3,0.97,2.75,0,0,6.19,6.19,FALSE,Sep,28,2,43,Thu,night,Manhattan,Manhattan,FALSE
Uber,Astoria,Sunnyside,1.19,459,8.28,0,0.23,0.73,0,0,1,5.88,6.88,FALSE,Sep,28,4,41,Thu,night,Queens,Queens,TRUE
Uber,Canarsie,Brownsville,2.53,800,24.09,0,0.66,2.14,0,0,0,21.38,21.38,FALSE,Sep,28,6,41,Thu,morning,Brooklyn,Brooklyn,FALSE
Lyft,Downtown Brooklyn/MetroTech,Crown Heights North,4.036,1510,19.7,0,0.54,1.75,0,0,0,19.67,19.67,FALSE,Sep,28,6,45,Thu,morning,Brooklyn,Brooklyn,FALSE
Uber,Bushwick North,LaGuardia Airport,9.04,1993,40.41,0,1.18,3.81,0,2.5,4.79,38.14,42.93,FALSE,Sep,28,7,10,Thu,morning,Brooklyn,Brooklyn,TRUE
Uber,Queens Village,Queens Village,0.6,184,8.72,0,0.24,0.77,0,0,0,5.46,5.46,FALSE,Sep,28,7,21,Thu,morning,Queens,Queens,FALSE
Lyft,Williamsburg (North Side),Williamsburg (North Side),5.681,2513,41.8,0,1.15,3.71,0,0,8,31.37,39.37,FALSE,Sep,28,8,27,Thu,morning,Brooklyn,Brooklyn,TRUE
Lyft,Washington Heights South,Central Harlem North,1.466,942,11.54,0,0.32,1.02,0,0,0,10.88,10.88,FALSE,Sep,28,8,50,Thu,morning,Manhattan,Manhattan,FALSE
Uber,Inwood,Garment District,10.15,3614,41.12,0,1.13,3.65,2.75,0,9.73,47.31,57.04,FALSE,Sep,28,9,9,Thu,morning,Manhattan,Manhattan,TRUE
Uber,Meatpacking/West Village West,Murray Hill,2.6,1553,26.07,0,0.72,2.31,2.75,0,0,18.3,18.3,FALSE,Sep,28,9,40,Thu,morning,Manhattan,Manhattan,FALSE
Uber,Boerum Hill,Clinton Hill,0.89,710,8.95,0,0.25,0.79,0,0,0,8.63,8.63,FALSE,Sep,28,11,37,Thu,morning,Brooklyn,Brooklyn,FALSE
Uber,JFK Airport,Brooklyn Heights,18.87,4150,70.14,0,2,6.45,0,2.5,0,63.82,63.82,TRUE,Sep,28,11,43,Thu,morning,Queens,Queens,FALSE
Uber,Upper West Side South,Upper East Side South,1.97,1472,22.45,0,0.62,1.99,2.75,0,0,16.77,16.77,FALSE,Sep,28,12,11,Thu,afternoon,Manhattan,Manhattan,FALSE
